date,symbol,open,high,low,close,volume,adv,daily_volatility
2025-01-23,XOM,110.31,111.1425,109.61,110.15,13726784.0,1675979728.912143,0.012166371189096517
2025-01-24,AAPL,223.768,224.614,220.413,221.777,54945292.0,12823373849.340332,0.01635312331968634
2025-01-24,AMZN,234.5,236.4,232.93,234.85,25890738.0,7024691575.604667,0.015761734985073727
2025-01-24,GOOGL,198.1,200.9,198.0,200.21,23877521.0,4678236345.938001,0.014032566330140158
2025-01-24,HD,413.11,415.01,410.755,414.5,2370116.0,1300223691.3633335,0.013210368596093026
2025-01-24,JNJ,146.805,147.631,146.383,146.82,9887682.0,1383780049.6573334,0.013182464935625039
2025-01-24,JPM,263.01,267.1,263.01,264.84,7666261.0,2874346797.7559996,0.01093174406942267
2025-01-24,META,636.4,652.0,634.2,647.49,19065329.0,8172571811.822667,0.019916948233794765
2025-01-24,MSFT,445.16,446.65,441.4,444.06,15549453.0,8309364343.663333,0.01494197551187912
2025-01-24,NVDA,148.37,148.97,141.88,142.62,234657635.0,30849285312.760002,0.033153209491610124
2025-01-24,PG,165.91,165.91,163.2,164.12,6199939.0,1266468636.7113333,0.012265388055936749
2025-01-24,UNH,523.234,528.603,518.597,526.506,3713024.0,2577491768.320067,0.023391174676156423
2025-01-24,XOM,110.24,110.71,108.41,108.66,14235885.0,1667372497.9246666,0.01241095158312056
2025-01-27,AAPL,223.012,231.104,222.972,228.825,95292461.0,13384744070.526875,0.018575122235297326
2025-01-27,AMZN,226.21,235.61,225.86,235.42,49428332.0,7312924472.094376,0.015199920987273545
2025-01-27,GOOGL,192.41,196.88,190.73,191.81,41728893.0,4886097759.7125,0.017998939317267457
2025-01-27,HD,414.75,426.1859,414.0,424.87,3699202.0,1317189707.761875,0.013765924747258363
2025-01-27,JNJ,148.245,153.45,148.0,152.89,15152314.0,1442083627.02,0.016353080670044925
2025-01-27,JPM,264.17,265.97,262.26,265.85,7522258.0,2819687140.9775,0.010568522295110057
2025-01-27,META,626.61,663.87,625.1,659.88,28399190.0,8833039667.15875,0.019502101875210405
2025-01-27,MSFT,424.01,435.2,423.5,434.56,35647805.0,8758223455.984375,0.0158567014605272
2025-01-27,NVDA,124.8,128.4,116.7,118.42,818830895.0,34981577142.33125,0.054788786481488105
2025-01-27,PG,166.72,169.94,166.11,169.66,9170829.0,1284559524.925625,0.014798584957744932
2025-01-27,UNH,533.892,545.682,533.892,537.392,4311568.0,2561211167.2160625,0.02294188886075037
2025-01-27,XOM,109.01,110.4506,108.39,110.17,15926670.0,1672826793.923125,0.012416853743534767
2025-01-28,AAPL,229.81,239.108,229.771,237.187,76049976.0,13658468869.761293,0.020581542855720572
2025-01-28,AMZN,234.29,241.77,233.98,238.15,41587188.0,7465340022.100589,0.014789294393286244
2025-01-28,GOOGL,192.745,195.48,190.68,195.3,24157929.0,4876212217.005882,0.01791303737205529
2025-01-28,HD,423.0,423.24,416.7,418.83,2818648.0,1309151156.825294,0.014234089294735417
2025-01-28,JNJ,152.66,152.97,150.3,150.38,10320613.0,1448550106.7800002,0.016611633006564534
2025-01-28,JPM,265.84,267.33,264.8301,267.14,7375391.0,2769720953.3752937,0.010222922656383816
2025-01-28,META,666.0,682.58,659.465,674.33,20950107.0,9144465901.638235,0.01922392495056068
2025-01-28,MSFT,434.6,448.38,431.38,447.2,23491703.0,8861003816.314707,0.016687243541249685
2025-01-28,NVDA,121.81,129.0,116.25,128.99,579666350.0,37322140986.10589,0.05833081273016285
